word	count	candidate	candidate_count	score
kakhodoh	1	aphondoh	76	0.750
thoma	1	tho	96	0.750
ahungpet	1	alungset	90	0.750
naleipha	1	naseipeh	72	0.750
nakisapha	1	ngaisah	55	0.750
nakhunal	1	nachunga	130	0.750
tolin	1	tol	136	0.750
tolin	1	tin	2324	0.750
zemer	1	zer	53	0.750
dula	1	dola	50	0.750
nagih	1	nai	168	0.750
nagih	1	nah	222	0.750
tolte	1	tol	136	0.750
chole	1	che	187	0.750
nakauvin	1	nahiuvin	53	0.750
kakondoh	1	aphondoh	76	0.750
kadot	1	kot	86	0.750
nehes	1	neh	370	0.750
vachadung	1	vadunga	52	0.750
ahoilheh	1	ahilhone	98	0.750
hebohsa	1	hettohsah	145	0.750
anachengsa	1	ahenga	176	0.750
anachengsa	1	acheng	87	0.750
ki-oi	1	koi	847	0.750
ka-pi	1	kap	134	0.750
ka-pi	1	kai	121	0.750
kalhutsoh	1	kalchuh	98	0.750
nasou	1	nou	105	0.750
nasou	1	nau	401	0.750
nakithan	1	natahsan	70	0.750
nakithan	1	jonathan	136	0.750
naneiyuve	1	nahiuve	395	0.750
namolsang	1	namdang	50	0.750
kathendan	1	kahenga	240	0.750
kanitsah	1	kiletsah	81	0.750
tulut	1	tul	54	0.750
hiiin	1	hin	3787	0.750
thaguiyin	1	theiyin	96	0.750
phaim	1	pha	203	0.750
phaim	1	pai	454	0.750
hoto	1	thot	83	0.750
anakijamsa	1	akijam	80	0.750
tohem	1	toh	2090	0.750
tohem	1	tem	64	0.750
mamo	1	amor	94	0.750
mamo	1	amon	59	0.750
mamo	1	amoh	155	0.750
apanthei	1	pathenin	835	0.750
akilhunge	1	alhinge	77	0.750
akilhunge	1	akisune	52	0.750
akinbolnau	1	abolna	54	0.750
achonthang	1	achang	87	0.750
tungu	1	tun	343	0.750
soni	1	sopi	85	0.750
pouye	1	pou	187	0.750
anava	1	ana	292	0.750
louje	1	lou	2148	0.750
kihoilaiya	1	kholai	91	0.750
nateuva	1	nahenguva	97	0.750
ajochana	1	abonchan	639	0.750
akisemsoh	1	asemdoh	57	0.750
ngate	1	nga	701	0.750
nahoppeh	1	nathupeh	60	0.750
raim	1	akim	61	0.750
raim	1	ahim	68	0.750
raim	1	abim	54	0.750
nona	1	noah	61	0.750
nona	1	kona	2089	0.750
hokah	1	hoa	105	0.750
chankhat	1	chonphat	53	0.750
kijongjon	1	keijong	77	0.750
uiun	1	uvin	2033	0.750
penaz	1	pen	562	0.750
ajai	1	avai	55	0.750
ajai	1	amai	92	0.750
ajai	1	ajat	82	0.750
seidohuvin	1	seidoh	55	0.750
aseijeh-u	1	aseipeh	198	0.750
holtauve	1	ahitauve	114	0.750
ahivangala	1	ahinla	564	0.750
alhengtai	1	athenga	54	0.750
alhengtai	1	achetai	70	0.750
katdohna	1	kipatdoh	72	0.750
kilhamsa	1	kilhaina	255	0.750
nalengvai	1	nahenga	221	0.750
ajungseh	1	alungset	90	0.750
kotji	1	kot	86	0.750
kotji	1	koi	847	0.750
neneh	1	neh	370	0.750
hinju	1	hin	3787	0.750
neitheiyin	1	neihin	162	0.750
lenbe	1	len	267	0.750
nahgu	1	nau	401	0.750
amom	1	amor	94	0.750
amom	1	amon	59	0.750
amom	1	amoh	155	0.750
sakin	1	san	79	0.750
mangpeh-in	1	mangin	86	0.750
umbea	1	uma	214	0.750
hinbe	1	hin	3787	0.750
tahpa	1	tah	2366	0.750
kipehdoh	1	kipatdoh	72	0.750
hilchenin	1	hicheng	557	0.750
ngil	1	ngol	90	0.750
ngil	1	ngim	71	0.750
ngil	1	ngai	307	0.750
aduha	1	ada	148	0.750
kathala	1	kangtalai	143	0.750
haijong	1	hijongleh	357	0.750
eihatdoh	1	kipatdoh	72	0.750
kahatdoh	1	nahetdoh	67	0.750
kahatdoh	1	kipatdoh	72	0.750
dibla	1	dia	808	0.750
thangnam	1	thutanna	119	0.750
thangnam	1	lhanglam	66	0.750
polou	1	pou	187	0.750
vopnu	1	von	59	0.750
tingpheh	1	thingpel	58	0.750
gahel	1	gel	217	0.750
gahel	1	gal	622	0.750
thingpou	1	thingpel	58	0.750
aphonpeh	1	aphondoh	76	0.750
dahpi	1	dah	53	0.750
thenlouje	1	theilou	101	0.750
akilangsoh	1	akilah	108	0.750
suton	1	sun	181	0.750
suton	1	son	103	0.750
chosetna	1	achonset	110	0.750
nadalhan	1	natahsan	70	0.750
achavaitai	1	ahitai	1652	0.750
tobanguvin	1	touvin	115	0.750
tobanguvin	1	tobang	701	0.750
tobanguvin	1	tauvin	511	0.750
kadep	1	kap	134	0.750
nagut	1	nau	401	0.750
nagut	1	nat	94	0.750
kalung-sen	1	kalung	154	0.750
kalamkai	1	lamkaiya	63	0.750
kalamkai	1	lamkaipa	146	0.750
kalamkai	1	lamkaiho	63	0.750
pogun	1	pou	187	0.750
pogun	1	pon	326	0.750
tejia	1	tia	886	0.750
tejia	1	tei	892	0.750
limho	1	lim	344	0.750
limho	1	lih	75	0.750
kipeidoh	1	kipatdoh	72	0.750
lamangin	1	masangin	59	0.750
pethu	1	phu	101	0.750
pethu	1	pet	290	0.750
pethu	1	peh	984	0.750
anechaitai	1	ahitai	1652	0.750
hagu	1	hang	147	0.750
asuchaitan	1	ahitan	322	0.750
taotauve	1	gamtauve	63	0.750
kajengin	1	jenguvin	296	0.750
aui	1	aumin	203	0.750
nalauvin	1	nalaiyin	71	0.750
napo	1	nato	62	0.750
napo	1	napu	150	0.750
seijo	1	sei	279	0.750
ka-lhang	1	kalhagao	53	0.750
ka-lhang	1	gal-hang	58	0.750
naova	1	nao	86	0.750
tobangleh	1	tobanga	117	0.750
tobangleh	1	tengleh	400	0.750
vamangna	1	amasanga	66	0.750
achonlut	1	achonset	110	0.750
inju	1	jinu	105	0.750
akosunga	1	kamsunga	60	0.750
nakaimang	1	namdang	50	0.750
chulouvin	1	cheuvin	62	0.750
chang-atna	1	changa	221	0.750
kabolnan	1	abonchan	639	0.750
holdauvin	1	heluvin	51	0.750
ilona	1	ina	129	0.750
kavetpeh	1	kathupeh	90	0.750
nahisah-u	1	ngaisah	55	0.750
akithauvin	1	akitin	61	0.750
ahinputdoh	1	ahinpo	77	0.750
nasouvin	1	nahiuvin	53	0.750
kalhumsah	1	kalchuh	98	0.750
kalhumsah	1	kailhah	78	0.750
changlaiya	1	changa	221	0.750
changsep	1	chengseu	160	0.750
lhusa	1	lhu	62	0.750
lhusa	1	lha	677	0.750
nachangpan	1	nachan	56	0.750
hatol	1	hol	104	0.750
hatol	1	hat	168	0.750
hatol	1	hal	52	0.750
johah	1	joh	247	0.750
johah	1	jah	2028	0.750
kinongle	1	hijongle	559	0.750
na-it	1	nit	106	0.750
kasunlhah	1	kailhah	78	0.750
lutol	1	lut	1182	0.750
nalolchang	1	nachan	56	0.750
nachungsoh	1	nahung	187	0.750
thutanje	1	thutanna	119	0.750
naleu	1	nau	401	0.750
naleu	1	nal	79	0.750
apheu	1	apu	272	0.750
sumlo	1	sum	164	0.750
thingbong	1	thilong	53	0.750
kitahdoh	1	kipatdoh	72	0.750
athengchau	1	atheng	105	0.750
athengchau	1	ahenga	176	0.750
kasemdoha	1	kamudoh	63	0.750
laipeh-a	1	atipeh-e	79	0.750
nahouva	1	nahenguva	97	0.750
katahsaa	1	natahsan	70	0.750
akithongin	1	akitin	61	0.750
najuiyin	1	nalaiyin	71	0.750
kichomna	1	kikhopna	230	0.750
deije	1	dei	53	0.750
nahouina	1	nahiuvin	53	0.750
nahouina	1	nachunga	130	0.750
lhangsampa	1	lhanga	52	0.750
mgiloupa	1	gitlouna	62	0.750
atop	1	nato	62	0.750
atop	1	atou	50	0.750
ahongsung	1	ainsung	106	0.750
kinunkho	1	kahinkho	58	0.750
kaholpeh	1	kathupeh	90	0.750
anapangji	1	apangin	73	0.750
telchan	1	theichang	53	0.750
giloutah	1	gitlouna	62	0.750
keichangte	1	kichat	93	0.750
hamvi	1	ham	2327	0.750
akhomdoh	1	aphondoh	76	0.750
athengpen	1	athenga	54	0.750
nathajeh	1	nathupeh	60	0.750
themvanga	1	themgao	321	0.750
nalhaisah	1	ngaisah	55	0.750
asangjie	1	masangin	59	0.750
nathilpai	1	nahitai	57	0.750
konpa	1	kon	867	0.750
kibo	1	ibol	55	0.750
nemna	1	nem	53	0.750
naseldoh	1	nahetdoh	67	0.750
ahamphat	1	achapate	177	0.750
sanginte	1	masangin	59	0.750
anunguvin	1	ahungun	91	0.750
achoilena	1	achaina	60	0.750
anme	1	name	69	0.750
anme	1	aume	164	0.750
anme	1	aneo	50	0.750
phaihom	1	phaichama	50	0.750
lijen	1	len	267	0.750
bolpi	1	bol	639	0.750
thuseiji	1	thuseiya	54	0.750
kitba	1	kit	1961	0.750
vasai	1	vai	113	0.750
ahinaseiye	1	aseiye	1126	0.750
ahinaseiye	1	aneiye	58	0.750
kachenpha	1	kahenga	240	0.750
kahouina	1	kachunga	76	0.750
kahouina	1	aloupina	59	0.750
veilouna	1	gitlouna	62	0.750
kelpgoite	1	kelngoi	592	0.750
nebei	1	nei	433	0.750
natheiyu	1	theiyuva	56	0.750
kachotsah	1	khohsah	68	0.750
ajiteuvin	1	atouvin	53	0.750
ajiteuvin	1	atiuvin	259	0.750
ajiteuvin	1	apeuvin	69	0.750
kalhahjol	1	kailhah	78	0.750
kitoutana	1	kitahna	74	0.750
alongjing	1	adongin	100	0.750
jida	1	juda	143	0.750
nubei	1	nei	433	0.750
najamsan	1	natahsan	70	0.750
gada	1	gama	784	0.750
azor	1	amor	94	0.750
eliud	1	eli	118	0.750
asolhauvin	1	asolin	59	0.750
amanguva	1	amasanga	66	0.750
gote	1	agot	68	0.750
chungnung-jo	1	hatchungnung	68	0.750
na-pathen-chu	1	na-pathenin	136	0.750
masang-sea	1	masang	193	0.750
sipah	1	sah	862	0.750
gakicham	1	phaicham	130	0.750
che-pin	1	cheh-uvin	77	0.750
anisa	1	asa	162	0.750
anisa	1	ana	292	0.750
ka-pau	1	ka-pathenu	50	0.750
nalungchan	1	nalung	137	0.750
nalungchan	1	nachan	56	0.750
khute	1	kut	258	0.750
nalungkham	1	nalung	137	0.750
aloa	1	jala	97	0.750
aloa	1	aloi	64	0.750
atham-in	1	ahamhing	93	0.750
chengcha	1	chengsea	61	0.750
chuphattah	1	chutah	337	0.750
inat	1	tina	77	0.750
akinongin	1	ahingin	192	0.750
akinongin	1	adongin	100	0.750
hipet	1	hit	61	0.750
hipet	1	het	73	0.750
hilun	1	hin	3787	0.750
chonphate	1	chuphat	468	0.750
chonphate	1	chapate	543	0.750
hungtham	1	lungthim	250	0.750
niho	1	niso	197	0.750
homun	1	hou	159	0.750
them-un	1	thempupan	190	0.750
atida	1	ati	3544	0.750
atida	1	ada	148	0.750
kaseilep	1	kaseipeh	166	0.750
hilou-vin	1	hilouva	91	0.750
hilou-vin	1	heluvin	51	0.750
suhthengin	1	sungin	216	0.750
nangongan	1	nangman	1477	0.750
nangongan	1	nanghon	605	0.750
kamutpeh	1	kathupeh	90	0.750
jolle	1	jol	53	0.750
dehna	1	den	247	0.750
dehna	1	deh	296	0.750
khomtauvin	1	khomin	69	0.750
khua	1	thua	160	0.750
ding-doh	1	ahingdoh	80	0.750
misen	1	min	845	0.750
chung-nungjo	1	hatchungnung	68	0.750
lanin	1	lan	52	0.750
lanin	1	lai	767	0.750
a-pau	1	apu	272	0.750
a-pau	1	apa	292	0.750
nahettah	1	nahetdoh	67	0.750
khanchan	1	abonchan	639	0.750
lamkaile	1	lamkaiya	63	0.750
lamkaile	1	lamkaipa	146	0.750
solmangtan	1	sangan	116	0.750
kalungasei	1	kalung	154	0.750
nehva	1	neh	370	0.750
tailou-vin	1	touvin	115	0.750
tailou-vin	1	tauvin	511	0.750
tailou-vin	1	tailou	83	0.750
avam	1	avai	55	0.750
avam	1	avah	123	0.750
avam	1	atam	66	0.750
mei-lhang	1	meibang	55	0.750
ahetauvin	1	atouvin	53	0.750
ahetauvin	1	atiuvin	259	0.750
ateji	1	ati	3544	0.750
hitajong	1	hitobang	830	0.750
hitajong	1	hijongle	559	0.750
gakoiyin	1	pakaiyin	2439	0.750
igoma	1	ima	174	0.750
holji	1	hol	104	0.750
holji	1	hoi	163	0.750
asuto	1	ato	52	0.750
hiltauvin	1	heluvin	51	0.750
nunse	1	nun	167	0.750
chuem	1	chu	25976	0.750
chuem	1	che	187	0.750
jingpitah	1	jingkah	198	0.750
phattah-in	1	phatah	86	0.750
nopma	1	nom	301	0.750
ngame	1	nga	701	0.750
naiyuva	1	ngaiyuvin	94	0.750
noine	1	noi	85	0.750
noine	1	nin	335	0.750
achetapon	1	achetai	70	0.750
domun	1	dou	188	0.750
domun	1	don	177	0.750
mise	1	mose	952	0.750
mise	1	mite	2385	0.750
mise	1	hise	70	0.750
velen	1	ven	241	0.750
velen	1	vel	57	0.750
hoilheh-in	1	hih-in	235	0.750
gulte	1	gul	55	0.750
kumda	1	kum	1169	0.750
chutengtah	1	chutah	337	0.750
aom	1	akoma	97	0.750
akenu	1	anu	184	0.750
chehu	1	chu	25976	0.750
chehu	1	che	187	0.750
akipat-doh	1	akipoh	51	0.750
akipat-doh	1	akipah	51	0.750
leiah	1	lih	75	0.750
leiah	1	lei	162	0.750
leiah	1	leh	2422	0.750
muta	1	muna	279	0.750
muta	1	amut	56	0.750
achingpan	1	ahingin	192	0.750
achingpan	1	achunga	249	0.750
achingpan	1	achaina	60	0.750
ka-mu	1	kam	79	0.750
kahunguvem	1	kahung	148	0.750
knat	1	ngat	50	0.750
knat	1	nato	62	0.750
luttauvin	1	lhauvin	66	0.750
neilhunsah	1	nilhah	132	0.750
natem	1	nem	53	0.750
natem	1	nat	94	0.750
nahunglo	1	nachunga	130	0.750
pante	1	pat	572	0.750
pante	1	pan	294	0.750
na-ngaitom	1	ngaito	95	0.750
munge	1	mun	534	0.750
naja	1	nasa	160	0.750
naja	1	napa	112	0.750
titan	1	tin	2324	0.750
titan	1	tia	886	0.750
napao	1	nao	86	0.750
phatsahna	1	pathena	133	0.750
abangjeng	1	abangin	56	0.750
chanjouse	1	chanute	62	0.750
chapouvin	1	cheuvin	62	0.750
lhangsamin	1	lhanga	52	0.750
kanungah	1	kamsunga	60	0.750
patep'in	1	pathenin	835	0.750
aumjo	1	aum	498	0.750
aumjo	1	ajo	70	0.750
aume'	1	aum	498	0.750
gel'u	1	gel	217	0.750
jot'	1	ajot	72	0.750
ajapiuvin	1	atiuvin	259	0.750
ajapiuvin	1	apeuvin	69	0.750
ajapiuvin	1	ahiuvin	703	0.750
ngaiyum	1	ngaiyuvin	94	0.750
hal'	1	chal	146	0.750
kim-vel'in	1	kimvel	77	0.750
gal'a	1	gal	622	0.750
antah	1	ana	292	0.750
nahol'uve	1	nahiuve	395	0.750
kit'e	1	kit	1961	0.750
kol'a	1	kol	76	0.750
asata	1	asa	162	0.750
lel'a	1	lel	58	0.750
lel'a	1	lea	52	0.750
dol'	1	dola	50	0.750
nakau	1	nau	401	0.750
chan'ah	1	changlhah	337	0.750
hahot	1	hot	58	0.750
hahot	1	hat	168	0.750
atoukhompi	1	akhopi	206	0.750
jat'u	1	jat	328	0.750
chonnau	1	chonsetna	84	0.750
'koi	1	akoi	60	0.750
tadi	1	adih	367	0.750
tadi	1	adei	54	0.750
'tua	1	thua	160	0.750
akikhel'in	1	akihei	71	0.750
a-em	1	asem	101	0.750
ahinlekhun	1	ahileh	1611	0.750
amuta	1	amu	259	0.750
amuta	1	ama	4814	0.750
lhagao-boh	1	lhagao	460	0.750
lel'u	1	leu	110	0.750
lel'u	1	lel	58	0.750
hinom	1	hin	3787	0.750
til'a	1	tia	886	0.750
samun	1	sun	181	0.750
ahopauvin	1	atouvin	53	0.750
ahopauvin	1	apeuvin	69	0.750
ahopauvin	1	akouvin	86	0.750
napauvin	1	nahiuvin	53	0.750
ilon	1	zion	161	0.750
ilon	1	long	225	0.750
ilon	1	lhon	576	0.750
bol'u	1	bou	458	0.750
bol'u	1	bol	639	0.750
lah-u	1	lhu	62	0.750
lah-u	1	lah	2318	0.750
'ama	1	lama	909	0.750
'ama	1	kama	61	0.750
pehni	1	pen	562	0.750
pehni	1	peh	984	0.750
pen'e	1	pen	562	0.750
hot'a	1	hot	58	0.750
hot'a	1	hoa	105	0.750
detpa	1	det	83	0.750
mat'a	1	mat	53	0.750
abom	1	akom	61	0.750
abom	1	abon	103	0.750
abom	1	abol	678	0.750
ahunglhan	1	ahungun	91	0.750
ahunglhan	1	ahungin	211	0.750
ahunglhan	1	achunga	249	0.750
kut'a	1	kut	258	0.750
tisap	1	tia	886	0.750
'tun	1	tuni	193	0.750
ahilmasan	1	athisan	96	0.750
'thu	1	thum	561	0.750
'thu	1	thuh	78	0.750
apehdohu	1	aphondoh	76	0.750
el'a	1	hela	56	0.750
thakhat'in	1	thahat	257	0.750
el'in	1	eli	118	0.750
achelut'in	1	achuti	72	0.750
kot'a	1	kot	86	0.750
acho'uvin	1	atouvin	53	0.750
behin	1	bei	168	0.750
behin	1	beh	299	0.750
sutna	1	sun	181	0.750
kigotsah	1	kiletsah	81	0.750
jihol	1	jol	53	0.750
ahitadem	1	ahitauve	114	0.750
acheloitan	1	ahitan	322	0.750
vachoi	1	vahchoiyun	63	0.750
ihou	1	miho	843	0.750
ihou	1	eiho	468	0.750
anna	1	vana	129	0.750
anna	1	sana	459	0.750
hateh	1	hat	168	0.750
achaiyuva	1	achaina	60	0.750
achingtan	1	ahingin	192	0.750
achingtan	1	achunga	249	0.750
tita	1	tina	77	0.750
tita	1	hita	518	0.750
lahbe	1	lah	2318	0.750
kilhepna	1	kilhaina	255	0.750
adalhatan	1	adalhah	61	0.750
aphunun	1	ahunguvin	92	0.750
chutibol	1	chutileh	116	0.750
bulei	1	bei	168	0.750
nakel	1	nal	79	0.750
gotni	1	got	81	0.750
kakikhop	1	kikhopna	230	0.750
kakikhop	1	kahinkho	58	0.750
kipun	1	kin	170	0.750
apuho	1	apu	272	0.750
i-lah	1	iah	114	0.750
lengpi-twi	1	lengpi	51	0.750
a-nungah	1	angsunga	489	0.750
hetah	1	het	73	0.750
dih-e	1	dih	110	0.750
neinupeh	1	naseipeh	72	0.750
chuza	1	chu	25976	0.750
jita	1	hita	518	0.750
theipouvin	1	touvin	115	0.750
lunglima	1	lungthim	250	0.750
achedohna	1	ahetdoh	97	0.750
potdohnapa	1	potdoh	167	0.750
anasangin	1	apangin	73	0.750
anasangin	1	abangin	56	0.750
agakihol	1	sangkhol	51	0.750
adanglam	1	lhanglam	66	0.750
kainkote	1	kahinkho	58	0.750
donun	1	dou	188	0.750
donun	1	don	177	0.750
touvuntin	1	thouvin	53	0.750
pampaiya	1	lamkaiya	63	0.750
akidoule	1	ahiloule	145	0.750
gilouten	1	gitlouna	62	0.750
athimkom	1	athilkeo	51	0.750
tomu	1	atou	50	0.750
ka-u	1	kaum	120	0.750
ka-u	1	kapu	218	0.750
ka-u	1	kamu	115	0.750
munla	1	mun	534	0.750
kachangsal	1	khanga	51	0.750
atupouvin	1	atiuvin	259	0.750
atupouvin	1	ataovin	50	0.750
atla	1	tola	132	0.750
atla	1	jala	97	0.750
atla	1	atia	68	0.750
patla	1	pat	572	0.750
patla	1	pal	152	0.750
katinauve	1	kahiuve	91	0.750
ngaitouvem	1	ngaito	95	0.750
gabei	1	gei	223	0.750
nasanganu	1	nangman	1477	0.750
chatauve	1	gamtauve	63	0.750
chatauve	1	ahitauve	114	0.750
ahilpeh-in	1	ahileh	1611	0.750
lhomu	1	lou	2148	0.750
lhomu	1	lom	105	0.750
lhomu	1	lhu	62	0.750
nakio	1	nao	86	0.750
nakio	1	nai	168	0.750
kaneuvin	1	keiyuvin	129	0.750
gajol	1	gol	123	0.750
gajol	1	gal	622	0.750
kouho	1	kho	539	0.750
goan	1	ngan	60	0.750
goan	1	agon	51	0.750
ki-alsah	1	kiletsah	81	0.750
dinla	1	din	1335	0.750
dinla	1	dia	808	0.750
koimanla	1	koimacha	119	0.750
hinlauvin	1	heluvin	51	0.750
amasangsa	1	amavang	304	0.750
nachinsah	1	ngaisah	55	0.750
ti-na	1	tin	2324	0.750
dopa	1	dola	50	0.750
techa	1	tha	421	0.750
adamtheng	1	athenga	54	0.750
minem	1	min	845	0.750
anave	1	ana	292	0.750
ipipi	1	ipi	909	0.750
kholpungna	1	kholna	72	0.750
aneichan	1	abonchan	639	0.750
eise	1	hise	70	0.750
asagiuvin	1	atiuvin	259	0.750
asagiuvin	1	ahiuvin	703	0.750
adana	1	ana	292	0.750
adana	1	ada	148	0.750
kagotpeh	1	kathupeh	90	0.750
a-ul	1	saul	530	0.750
a-ul	1	paul	235	0.750
ahungtoh	1	ahingdoh	80	0.750
atanu	1	anu	184	0.750
ahivahgin	1	ahiuvin	703	0.750
ahivahgin	1	ahingin	192	0.750
dingjoh-in	1	doh-in	53	0.750
dingjoh-in	1	dingin	1598	0.750
neihe	1	nei	433	0.750
neihe	1	neh	370	0.750
koikhahna	1	kitahna	74	0.750
lunglama	1	lhanglam	66	0.750
solte	1	sot	63	0.750
solte	1	sol	54	0.750
nahiloule	1	nahiuve	395	0.750
amasatai	1	amasanga	66	0.750
inin	1	inpi	81	0.750
eine	1	inge	93	0.750
eine	1	inem	84	0.750
thahpen	1	thaneipen	251	0.750
ahungjong	1	ahungun	91	0.750
ahungjong	1	ahungin	211	0.750
ahungjipoi	1	ahipoi	353	0.750
salim	1	sam	76	0.750
asangpoi	1	masangin	59	0.750
ijeh-inem-itile	1	ijeh-inem	1384	0.750
kahungji	1	kachunga	76	0.750
khatouvin	1	khattou	89	0.750
katansan	1	natahsan	70	0.750
nijou	1	nou	105	0.750
hungsuh-in	1	hungin	67	0.750
achejitai	1	athitai	62	0.750
agaseitan	1	aseitai	388	0.750
geita	1	get	181	0.750
geita	1	gei	223	0.750
naholtoh	1	nahetdoh	67	0.750
agochana	1	abonchan	639	0.750
nongu	1	nou	105	0.750
dimui	1	diu	2288	0.750
dimui	1	dim	124	0.750
akigouve	1	ahibouve	516	0.750
alhungpai	1	ahungin	211	0.750
alhungpai	1	achunga	249	0.750
kihouvin	1	keiyuvin	129	0.750
nomum	1	nou	105	0.750
nomum	1	nom	301	0.750
nagoa	1	nao	86	0.750
idan	1	dang	468	0.750
ahilpanin	1	apangin	73	0.750
ahilpanin	1	ahingin	192	0.750
cheng-in	1	chengsen	63	0.750
kachanpoi	1	kahipoi	59	0.750
kachanpoi	1	kachapa	129	0.750
atahsantai	1	atahsa	114	0.750
asena	1	ase	52	0.750
asena	1	asa	162	0.750
asena	1	ana	292	0.750
itoh	1	thoh	172	0.750
akititauve	1	atiuve	386	0.750
nakihisah	1	ngaisah	55	0.750
vehta	1	vet	110	0.750
topi	1	sopi	85	0.750
akau	1	kaum	120	0.750
akau	1	kapu	218	0.750
akau	1	kamu	115	0.750
ahidohna	1	ahingdoh	80	0.750
jingtauve	1	jenguve	106	0.750
htia	1	tina	77	0.750
kapao	1	kap	134	0.750
neitiuve	1	keitauve	51	0.750
nepan	1	nan	549	0.750
kilepsan	1	kiletsah	81	0.750
alhungpoi	1	ahungin	211	0.750
kachemanga	1	khanga	51	0.750
ahaga	1	aga	203	0.750
agaji	1	aga	203	0.750
nagauva	1	nahenguva	97	0.750
kakop	1	kap	134	0.750
namao	1	nao	86	0.750
namao	1	nam	208	0.750
ahejitapoi	1	ahitai	1652	0.750
ahejitapoi	1	ahipoi	353	0.750
nalunghemu	1	nalung	137	0.750
na-ngailu	1	ngailut	64	0.750
ahotauve	1	gamtauve	63	0.750
hichechu	1	hichejeh	283	0.750
chejiuva	1	theiyuva	56	0.750
chesah-un	1	cheh-in	146	0.750
innpi	1	ipi	909	0.750
latin	1	lan	52	0.750
khui	1	khut	768	0.750
agahsun	1	agamsunga	105	0.750
beiyu	1	bei	168	0.750
akhutphang	1	akhang	85	0.750
hinkhoiyin	1	hinkho	134	0.750
akisunpoi	1	akisune	52	0.750
nitoh	1	nit	106	0.750
amanpouvin	1	amanun	108	0.750
amanpouvin	1	amanin	95	0.750
ngailutjoh	1	ngaito	95	0.750
ngailutjoh	1	nailut	55	0.750
akikhoma	1	kikhopna	230	0.750
aanguva	1	achunguva	149	0.750
adatmovin	1	atouvin	53	0.750
adatmovin	1	ataovin	50	0.750
thimsoh-a	1	thilsoh	81	0.750
bolle	1	bol	639	0.750
a-paa	1	apa	292	0.750
ajahuvah	1	alah-uva	64	0.750
abetauve	1	keitauve	51	0.750
abetauve	1	gamtauve	63	0.750
abe	1	abner	67	0.750
adoa	1	dola	50	0.750
adoa	1	adon	90	0.750
lehei	1	lhi	54	0.750
lehei	1	lei	162	0.750
lehei	1	leh	2422	0.750
inel	1	inge	93	0.750
inel	1	inem	84	0.750
golun	1	gou	118	0.750
golun	1	gol	123	0.750
kilingin	1	alhingin	178	0.750
bouva	1	bou	458	0.750
naputdoh	1	nahetdoh	67	0.750
athipaitai	1	atitai	104	0.750
athipaitai	1	ahitai	1652	0.750
gadingun	1	dinguvin	73	0.750
poloi	1	poi	292	0.750
kahonule	1	ahiloule	145	0.750
nahenhou	1	nahinkho	54	0.750
hildauvin	1	heluvin	51	0.750
tumasang	1	masangin	59	0.750
tumasang	1	amasanga	66	0.750
jouma	1	jou	504	0.750
aloimangin	1	amanin	95	0.750
timon	1	tin	2324	0.750
lhagaole	1	kalhagao	53	0.750
amuve	1	amu	259	0.750
gavil	1	gal	622	0.750
apenu	1	apu	272	0.750
hikop	1	hop	190	0.750
sonu	1	song	372	0.750
kiseiphong	1	keihon	306	0.750
asimjipeh	1	aseipeh	198	0.750
theiyinate	1	theiya	181	0.750
theiyinate	1	theina	581	0.750
achepaitah	1	ahitah	50	0.750
nakimusah	1	ngaisah	55	0.750
ahedohtai	1	ahetdoh	97	0.750
ahedohtai	1	achetai	70	0.750
chulc	1	chu	25976	0.750
agalhung	1	gal-hang	58	0.750
alangthi	1	lungthim	250	0.750
kicho-hing	1	kichoi	50	0.750
sa-ih	1	sah	862	0.750
lhanglei	1	lhanglam	66	0.750
aban-chan	1	aboncha	540	0.750
imatihchan	1	imacha	322	0.750
anataovui	1	ataovin	50	0.750
dihho	1	dih	110	0.750
sonho	1	son	103	0.750
sonho	1	soh	1724	0.750
tovem	1	tem	64	0.750
chenghole	1	chengte	154	0.750
chenghole	1	chengse	1347	0.750
namdanghon	1	nangho	1488	0.750
athinglha	1	athenga	54	0.750
kolah	1	kol	76	0.750
napeuvin	1	nahiuvin	53	0.750
napeuvin	1	acheuvin	70	0.750
sahtauve	1	gamtauve	63	0.750
thilloupi	1	theilou	101	0.750
hilui	1	hui	77	0.750
jingtauvin	1	jiuvin	172	0.750
jingtauvin	1	jingun	78	0.750
ajotpeh-	1	atipeh-e	79	0.750
naseuva	1	nahenguva	97	0.750
akihanel	1	kihahsel	66	0.750
anti	1	noti	80	0.750
anti	1	nati	109	0.750
tollo	1	tol	136	0.750
neingaitou	1	ngaito	95	0.750
ikho	1	miho	843	0.750
lahle	1	lal	71	0.750
lahle	1	lah	2318	0.750
longgamin	1	lenggam	180	0.750
alhujenge	1	alhinge	77	0.750
achangpai	1	achunga	249	0.750
kihia	1	kha	116	0.750
hunguhen	1	hunguvin	53	0.750
ahedoh-un	1	ahetdoh	97	0.750
amphipolis	1	ahipoi	353	0.750
lenan	1	len	267	0.750
lenan	1	lea	52	0.750
peale	1	pal	152	0.750
pejoh	1	poh	77	0.750
pejoh	1	peh	984	0.750
asepeh-e	1	naseipeh	72	0.750
chondihnaa	1	chonna	220	0.750
chondihnaa	1	chihna	218	0.750
lhungtil	1	lungthim	250	0.750
khomjiuve	1	kahiuve	91	0.750
avotauve	1	gamtauve	63	0.750
avotauve	1	ahitauve	114	0.750
anasanna	1	amasanga	66	0.750
