Vocabulary	Count
bulhitna	3
bulhitsoh	1
bulkhom	1
bulpha	1
bulphusa	1
bulphut	1
bulpi	31
bulpia	1
bulpiu	3
bulput	4
bulputna	1
bultinah	1
bulu	1
bumthu	2
bun	2
bunah	1
buneh	1
bung	7
bunga	3
bungin	2
bunglha	2
bunglhan	1
bunni	3
bupeh	2
bupeh-in	1
bupeh-un	1
bupeh-uvin	1
busa	4
busah	1
bushan	2
but	6
butgin	1
butun	3
buvui	1
buz	5
buzi	1
c-am	1
cabbon	1
caboth	1
cabul	2
cacsarea	1
caesar	32
caesarea	16
cah	3
cai	1
caiaphas	9
cain	22
cainan	4
cal	1
calah	2
calcol	2
caleb	46
caleb-in	1
calneh	2
calno	1
cama	1
camelian	2
cana	5
canaan	183
canaanin	1
candace	1
cannan	1
canneh	1
capernaum	16
caph	1
caphtor	4
caphtorim	1
cappadocia	2
car	6
carkas	1
carmel	30
carmi	9
carpus	1
carshe'na	1
casiphia	2
caslu	1
casluhim	2
cath	1
cauda	1
cbeptan	1
ceasar	1
cedar	76
cenchreae	2
cephas	9
cha	515
cha-ngel	1
cha-ngeng	6
cha-pate	2
chab	9
chabeh	7
chabehseh	1
chabeiya	2
chabeiyin	1
chabon	1
chabou	18
chacha	6
chaga	18
chagan	1
chagat	1
chagate	13
chagaten	1
chah	205
chah-a	1
chah-in	7
chah-uvin	1
chahgphal	1
chahing	4
chahingnu	1
chahjing	1
chahna	6
chahsa	3
chahsau	1
chahsoh	1
chahthing	12
chahthinga	1
chai	34
chaiche	4
chaihel	4
chaina	13
chaipeh	1
chaisa	2
chaisau	1
chaisoh	9
chaitauve	1
chaitauvin	1
chaiteng	1
chaive	1
chaivel	1
chaivet	2
chaiya	1
chaiye	1
chaiyin	7
chaiyu	1
chaiyuvin	3
chajin	1
chajong	14
chal	146
chal'in	1
chal-eh	1
chala	1
chalbe	1
chalde	58
chaldea	37
chale	4
chalgol	3
chaljaltan	1
chalkhat	1
chalki	1
chalna	1
chaloh	5
chalohje	1
chalohna	1
chalou	4
chaloute	3
chalouten	1
chalpang	1
chalpanga	1
chalte	4
chaltea	1
chalto	1
cham	85
cham'uva	1
cham'uvin	3
chama	59
chambol	2
chamdel	1
chamdela	2
chamdeng	1
chamgola	2
chamin	38
chaming	1
chamjou	1
chamkhat	1
chamkim	20
chamkima	2
chamkimji	1
chamkimjia	1
chamkimjo	1
chamkimkei	1
chamkimkeiya	1
chamkimna	2
chamkimpen	1
chamkimsah	2
chamkimsoh	8
chamkimsoh-e	1
chamkimsoh-un	1
chamkimun	2
chamkimuva	1
chamle	1
chamlen	3
chamleng	5
chamlenna	3
chamlhat	21
chamlhatna	3
chamlhatsa	1
chammu	1
chamna	192
chamna-in	1
chamnale	1
chamnan	1
chamona	1
champeh	1
champhei	1
champi	1
chamsoh	1
chamtah	1
chamtah-in	3
chamtuh	1
chamuva	5
chamuvin	6
chan	1005
chan'ah	1
chan'uva	1
chana	46
chanadia	1
chanah	3
chanba	1
chanbou	2
chanda	1
chanding	1
chandoltah	1
chang	932
chang-ah	1
chang-at	26
chang-atna	1
chang-bong	1
chang-goi	1
chang-lhah	1
chang-phol	1
changa	221
changah	4
changatte	1
changbong	30
changbongdi	1
changchi	1
changden	3
changdia	1
changdong	1
change	2
changei	1
changeng	2
changga	1
changge	1
changgoi	1
changham	2
changhen	2
changho	4
changhoi	1
changhuina	3
changin	29
changji	1
changjia	1
changjing	2
changjoh	2
changjou	1
changkai	1
changkanpoh	1
changkeh	2
changkha	4
changkhai	12
changkhat	3
changkhatseh	1
changkhea	1
changkhop	1
changkong	3
changkung	10
changlai	1
changlaiya	1
changle	3
changlela	1
changlha	2
changlhah	337
changlhah-in	4
changlhem	9
changlhi	3
changlou	4
changmai	5
changmel	7
changmel'in	1
changmela	1
changmol	1
changmola	1
changpa	4
changpah	1
changpal	13
changpan	2
changpang	3
changpen	1
changphal	10
changphol	26
changphola	7
changphungin	1
changphungle	1
changpoh	2
changpol	23
changpola	1
changpolle	1
changsa	10
changsal	5
changsan	1
changsana	1
changse	3
changsea	1
changseh	37
changseh-in	1
changsep	1
changsi	13
changsia	1
changsoh	4
changsum	1
changtah	7
changtah-in	1
changtai	1
changtan	1
changte	1
changte-na	6
changten	1
changthah	3
changtuma	1
changu	10
changun	1
changuva	11
changuvah	1
changuvin	1
changvai	2
changvui	14
chanin	61
chaninjong	1
chanje	2
chanjong	2
chanjouse	1
chankal	7
chankhat	1
chankhauvinate	1
chankhom	1
chankhompi	4
chanlel	1
channa	36
channan	1
channau	1
chanpa	1
chanphat	2
chanpi	21
chanpia	1
chanpiho	1
chanpite	1
chanpitea	1
chanpiu	1
chanpol	1
chansah	40
chansah-a	2
chansah-in	1
chansahna	4
chansahpa	1
chanse	3
chansea	3
chansebovin	1
chansen	1
chanseu	3
chansoh	10
chansoh-in	1
chansoh-uvin	1
chansom	1
chanta	1
chantha	1
chanthe	1
chanu	297
chanun	15
chanute	62
chanuten	4
chanuteu	1
chanutoh	1
chanuva	14
chanuvah	1
chao	2
chaojang	16
chaokol	36
chaolut	2
chap	58
chapa	2153
chapaa	1
chapaho	1
chapan	35
chapang	110
chapanga	1
chapangin	2
chapangjouseu	1
chapangneo	3
chapangnu	8
chapangpa	15
chapangse	1
chapangsen	2
chapangte	7
chapatah	2
chapate	543
chapatea	3
chapaten	45
chapateu	5
chapauva	1
chapdet	1
chapkot	2
chapkotsa	2
chapna	2
chapnou	1
chapnousa	2
chapnouva	1
chapon	1
chapouvin	1
chappa	3
chapsoh	6
chapte	2
chasah	1
chasen	3
chasoh	1
chasun	10
chasunin	1
chat	41
chatah-in	1
chatan	3
chatauve	1
chate	1216
chatea	6
chatebou	1
chateho	3
chatehon	1
chatejah	1
chatejoh	1
chaten	166
chatenjong	1
chatetoh	1
chateu	1
chatlo	1
chatloh	1
chatman	1
chatmo	3
chatmoa	3
chatmoho	1
chatna	5
chatnaa	1
chatsoh	1
chatvai	8
chatvaina	6
chatvaisoh	2
chatvaiya	4
chatvaiyuva	2
chau	6
chauva	47
chauvin	62
chavai	17
chavaiho	3
chavaile	3
chavainu	1
chavaipa	3
chavaitai	1
chavaitauve	1
chavaite	1
chavaiya	5
chavaiye	1
chavaiyin	4
chavaiyun	1
chavaiyuvin	1
chavang	12
chavat	1
chavop	1
chch	1
che	187
che-ah	1
che-na	3
che-pin	1
chea	26
chebar	8
chebe	1
cheda	1
chedan	4
chedia	1
chedin	1
chedinga	1
chedoh	32
chedoh-in	3
chedoh-unlang	1
chedoh-uvin	2
chedohjeng	1
chedol	1
chedorlaomer	5
cheh	1661
cheh-a	23
cheh-cheh	1
cheh-e	28
cheh-in	146
cheh-jotan	1
cheh-u	36
cheh-uhen	1
cheh-ui	4
cheh-un	32
cheh-uva	23
cheh-uve	21
cheh-uvin	77
cheha	3
chehchan	1
chehcheh	2
chehen	1
chehgam	2
chehhen	5
chehho	1
chehin	3
chehji	1
chehjin	1
chehjiu	1
chehjo	1
chehjoa	1
chehjoh	1
chehjon	1
chehle	1
chehleu	1
chehna	12
chehnai	1
chehnau	2
chehnauve	1
chehsa	2
chehsoh	4
chehsoh-uvin	1
chehtai	3
chehtan	1
chehtauvin	1
chehtoh	1
chehtum	1
chehu	1
chehuva	1
chehuve	4
chehuvin	11
chei	6
cheiche	3
cheiyuva	1
chejelin	1
cheji	1
chejiuva	1
chejom	1
chejouvin	1
chekit	4
chel	9
chelai	1
chelal	1
chele	5
cheloi	2
cheloiyun	2
chelou	2
chelouva	2
chelouvin	1
chelu	1
chelub	2
chelut	6
chelutna	2
chemai	1
chemang	7
chemangin	1
chemangun	1
chemcha	8
chemhem	2
chemhema	4
chemhemma	1
chemish	3
chemjam	257
chemjama	109
chemjamin	32
chemjamto	2
chemlam	1
chemnang	1
chemnun	1
chemosh	8
chempong	1
chen	199
chen'uvin	1
chena	19
chenani	3
chenante	1
chenasa	1
chenda	1
chenden	2
chendetna	2
cheng	727
cheng-in	1
cheng-se	2
cheng-seu	2
cheng-seuva	1
cheng-te	1
chenga	41
chengah	2
chengbou	1
chengcha	1
chengden	5
chenge	1
chengho	6
chenghole	1
chengin	20
chengjeng	1
chengjo	1
chengjouse	1
chengkhat	2
chengkhom	6
chengkhomu	1
chengla	1
chengle	1
chenglou	1
chengnu	3
chengpa	17
chengpi	1
chengsa	1
chengscu	1
chengse	1347
chengsea	61
chengseah	1
chengsechu	1
chengseh	1
chengsejong	1
chengseleh	1
chengsen	63
chengsepi	1
chengsetoh	8
chengseu	160
chengseutoh	1
chengseuva	14
chengseuvin	4
chengtai	3
chengtauve	1
chengtauvin	1
chengte	154
chengten	18
chengtoh	1
chengu	27
chengun	3
chenguva	12
chenguvah	1
chenguve	2
chenguvin	11
cheni'ni	1
chenin	2
chenjama	1
chenjeng	1
chenji	1
chenkhom	5
chenkhompi	1
chenlang	4
chenlut	1
chenmun	13
chenmuna	1
chenna	181
chennaa	1
chennan	5
chennange	1
chennasa	2
chenom	2
chenpa	1
chenpha	12
chenphan	1
chenphasa	1
chenpiuvin	1
chenpon	1
chensah	12
chensahna	10
chense	12
chenset	2
chensoh	1
chentah-in	2
chentahin	1
chentauvin	1
chentge	1
chenthei	1
chenun	3
chenuvin	1
chep	45
chep-tanle	1
chep-tansa	1
chepa	4
chepai	7
chepaina	1
chepaiying	1
chepaiyuvin	1
chephar	1
chephi	2
chephi'rah	1
chephirah	1
chepkitan	1
cheponge	3
cheppet	1
chepsah	3
cheptan	57
cheptana	3
cheptanbou	1
cheptanho	8
cheptanlou	19
cheptansa	1
cheptansah	2
cheptante	1
chepte	1
cher	3
cheran	2
chereth	7
chereth-hezzeba	1
cherith	4
cheru	2
cherub	64
cherubim	25
cheruh	1
ches	1
chesah	4
chesah-un	1
chesed	1
chesil	1
chesoh	4
chesuh	16
chesuh-in	3
chesuh-u	1
chesuh-uvin	1
chesul	1
chet	83
chet-in	1
cheta	2
chetadi	1
chetan	29
chetange	1
chetanna	4
chetante	1
chetau	10
chetauhite	1
chetauvin	7
chetauvinge	1
chete	1
chetei	1
chetha	1
chethei	3
chetjiuvin	1
chetlou	2
chetna	10
chetnan	1
chetobang	1
chetou	21
chetoutan	1
chetouva	3
chetouvin	10
chetouvu	1
chetouvun	3
chetsa	1
chetsah	2
chetsau	1
chetsoh	1
cheu	21
cheuhite	1
cheute	1
cheuva	6
cheuven	1
cheuvin	62
cheuving	2
cheuvinge	1
cheuvinlang	1
chevah	1
chevel	1
chezib	1
chhu	1
chi	45
chi-dang	1
chi-el	2
chia	4
chibai	147
chibaiyun	2
chidang	105
chidon	1
chih	27
chih-un	1
chihguhna	1
chihgut	1
chihje	1
chihna	218
chihna-in	3
chihnaa	1
chihnale	1
chihnan	8
chihsah	3
chikhai	6
chikhaiyuva	1
chikhuh	10
chil	33
chila	1
chilei	1
chilgoi	2
chilgoiyin	1
chilhah	96
chilhah-a	3
chilhahte	6
chilhang	2
chilion	3
chillut	1
chilmad	1
chilna	12
chilngem	1
chilpan	1
chilpet	2
chilput	1
chilsa	3
chilset	1
chilsoh	3
chilsoh-in	1
chilthang	1
chim	26
chime	2
chimgel	2
chimham	3
chimhama	1
chimlha	1
chimlon	1
chimlou	1
chimpeh	1
chimpei	16
chimpeiya	5
chimpeiyin	6
chimsah-e	1
chimset	2
chimsoh	4
chimsohna	1
chimtai	1
chimtan	1
chimtapon	1
chimthei	1
chimtih	3
chin	44
chin-neroth	1
china	16
chinah	2
chinbanga	1
chinda	1
ching	139
chinga	37
chingdoh	1
chingho	12
chinghoi	1
chinghon	2
chingin	19
chingjo	1
chingjoa	2
chinglen	1
chingpa	22
chingpan	3
chingpau	1
chingpha	5
chingphan	1
chingphauvin	1
chingtah	19
chingtah-a	1
chingtah-in	1
chingte	7
chingten	1
chingthei	6
chingtheiyin	10
chingtheiyun	14
chingtup	4
chingu	1
chingun	2
chinhat	1
chinin	1
chinjing	1
chinkhoh-in	1
chinna	4
chinnereth	2
chinsah-a	1
chinto	4
chintou	1
chintouva	1
chios	1
chip	16
chipsa	1
chipsah	1
chipsah-uvin	1
chish	16
chishloth	1
chishu	4
chislev	2
chislon	1
chisoa	1
chit	3
chiti	1
chitin	37
chitin-le	1
chitinle	1
chitlish	1
chitwi	2
chivo	6
chivoa	1
chle	1
chloe	1
cho	9
choa	7
chodoh-un	1
choh	11
chohdeh	1
chohdoh	2
chohhal	1
chohje	1
chohna	6
chohnan	1
chohnoh	1
chohpeh	1
chohsah	1
chohsea	1
chohseho	1
choi	43
choi-an	4
choi-at	4
choi-atna	2
choian	15
choianin	6
choianjo	1
choianun	16
choiat	31
choiatna	9
choiatnaa	2
choidoh	1
choiho	4
choijiuva	1
choijong	1
choile	1
choilhone	1
choilut	7
choina	2
choipa	3
choipeh	10
choipeh-uvin	1
choisah-e	1
choisang	1
choisanga	18
choisange	1
choisangin	7
choisangu	1
choisuh	1
choitauve	2
choite	2
choitha	1
choiya	16
choiyin	15
choiyu	2
choiyun	7
choiyuntin	1
choiyuva	1
choiyuve	1
choiyuvin	3
chojong	1
chol	71
chol-ngah	1
chola	2
choldo	14
choldona	10
choldouvin	1
chole	1
chollui	1
cholman	1
cholmanu	1
cholna	6
cholnajeh	1
cholnan	1
cholnau	1
cholng-ah	1
cholnga	4
cholngah	165
cholngahh	1
cholngahna	7
cholngahnin	1
cholohji	1
cholsah	1
cholso	3
cholsolou	50
cholsolouva	1
cholsolouvin	3
cholsosa	15
choltah	4
chom	277
chom-toh	1
choma	20
chombeh	8
chombeh-a	1
chombeh-in	1
chomcha	34
chomchakhat	1
chomcheh	1
chomdang	10
chomdeh	10
chomdehpoi	1
chomdoh	7
chomdoh-in	1
chomdohsa	2
chome	1
chomgam	10
chomgama	2
chomgamset	1
chomgamte	1
chomho	1
chomin	7
chomje	2
chomjou	1
chomkah	14
chomkhat	33
chomkhoh	1
chomkhom	5
chomle	1
chomlou	4
chomlouva	1
chomlouvin	2
chomna	5
chomngimsa	1
chompa	1
chompet	1
chompi	4
chompoi	1
chompon	2
chompouve	1
chomsah	2
chomsoh	1
chomsun	1
chomtauve	1
chomte	3
chomten	2
chon	166
chon-gitlouna	1
chon-phatna	1
chona	49
chonbe	1
chonchan	7
chonchavai	1
chonchim	1
chondan	86
chondana	1
chondanin	1
chondanna	1
chondau	1
chondauvin	1
chondeh	3
chondih	21
chondih-in	1
chondihji	1
chondihlou	2
chondihna	7
chondihnaa	1
chondihtah	2
chondoh	1
chondon	1
chong	9
chonga	1
chongin	1
chonha	1
chonho	11
chonhoilou	1
chonin	21
chonje	1
chonji	1
chonjo	3
chonjom	1
chonjompeh	1
chonjouvin	1
chonkeh	1
chonkha	3
chonkhelna	1
chonle	2
chonleu	1
chonlhun	1
chonlou	3
chonlut	1
chonmat	1
chonna	220
chonna-dan	1
chonnadan	3
chonnadol	1
chonnal	1
chonnau	1
chonndan	1
chonnem	1
chonnemna	1
chonoh	2
chonohna	1
chonpa	13
chonpan	3
chonpatah	1
chonpeh	2
chonpet	1
chonpha	25
chonphaa	2
chonphalou	1
chonphat	53
chonphatah	6
chonphatah-a	1
chonphate	1
chonphatlou	2
chonphatna	44
chonphatnan	1
chonpi	1
chonpil	1
chonsa	1
chonsah	3
chonse	48
chonsea	11
chonseah	1
chonseho	3
chonsejia	1
chonsejo	1
chonsen	2
chonsepa	9
chonsepeh	1
chonsesa	2
chonset	371
chonsete	9
chonseteho	2
chonsetjoh	1
chonsetna	84
chonsetsah	1
chonseu	1
chonta	1
chonte	7
chonthang	2
chonu	3
chonun	12
chonuvin	1
chonval	3
chonvalin	1
chonvalpa	1
chop	25
chop-peh-uvin	1
chopa	1
chopjenge	1
chopkang	1
choplop	2
chopna	1
chopolpeh-un	1
choptan	1
chorazin	2
chosetna	1
chot	6
chotlouvin	1
chotmun	1
chotna	2
chotpeh	1
chotpha	28
chotphan	10
chotphauvin	1
chotsah	1
chotsoh	1
choubou	1
choujouvin	1
chouki	1
chouse	1
chr	89
chris-tan	1
christa	564
christaa	5
christan	15
christian	6
chrysoprase	1
chtengle	1
chti	2
chu	25976
chu-an	1
chu-asol	1
chu-em	1
chu-in	3
chu-jongle	1
chu-jouvin	2
chu-kom	1
chu-koma	1
chu-nahath	1
chu-o	1
chu-pettah	2
chu-phat	1
chu-phat'in	1
chu-tengleh	1
chu-tile	1
chu-tobanga	1
chua	131
chua-vantil	1
chub	1
chubana	1
chubang	3
chubanin	1
chubou	81
chuche	291
chuchea	4
chucheng	35
chuchenga	5
chuchepa	1
chuchun	1
chuding	5
chudoh	3
chuem	1
chuget	1
chuh	38
chuh-in	1
chuh-uvin	1
chuham	2
chuhen	4
chuhgo	2
chuhna	8
chuho	1
chuhsa	1
chuhsah	13
chuhuijangchajong	1
chui	4
chuie	1
chuin	2734
chuinbou	1
chuja	1
chujat	45
chujatpi	10
chujeh	15
chujeng	4
chujengin	2
chujia	1
chujo	4
chujong	14
chujongle	908
chujongleh	245
chujongte	1
chujonle	2
chujou	162
chujou-in	1
chujoule	12
chujouleh	4
chujoutah	1
chujouteng	1
chujoutengleh	1
chujouva	4
chujouvin	435
chukal	2
chukal'in	1
chukalle	1
chukalval	1
chukalvala	1
chukha	2
chukit	9
chukitle	1
chukitma	1
chukitman	2
chukom	17
chukoma	69
chukomah	1
chul	5
chula	17
chulah	3
chulai	7
chulaiya	9
chulaiyin	2
chulam	1
chulama	2
chulc	1
chule	5992
chuleh	266
chulela	1
chuleng	3
chulengle	24
chulengleh	18
chulhah	1
chulmanga	1
chulou	5
chuloulai	1
chulouvin	1
chultengle	1
chum	5
chuma	12
chumale	3
chumbu	1
chume	5
chun	11233
chuna	1
chunante	1
chunba	1
chunbou	2
chung	820
chung-a	2
chung-nungjo	1
chung-nungpen	1
chunga	2274
chungabou	1
chungah	45
chungajong	2
chungaleng	3
chungchang	12
chungchanga	8
chungchangah	1
chungjoh	1
chungjouse	1
chunglam	36
chunglama	6
chunglampeh	1
chunglamse	9
chungle	24
chungleh	4
chungma	11
chungnun	1
chungnung	174
chungnung-jo	1
chungnunga	16
chungnungah	1
chungnungin	7
chungnungje	2
chungnungjo	23
chungnungjoa	3
chungnungjon	1
chungnungle	1
chungnungna	1
chungnungnu	2
chungnungpa	5
chungnungpen	29
chungnungpena	1
chungnungpenah	1
chungnungtah	3
chungnungte	1
chungnungtoh	2
chungnunna	1
chungpena	1
chungsang	2
chungsanga	1
chungseh	2
chungsoh-un	1
chungthap	1
chungthu	1
chungu	1
chungung	2
chungunga	1
chungungpen	1
chunguva	19
chunguvah	1
chungvum	10
chungvuma	24
chungvumah	1
chuni	1
chunin	2
chunjongle	1
chunla	7
chunn	1
chup	6
chupai	1
chupaiyin	1
chupbep	1
chupet	7
chupettah	26
chuphat	468
chuphat'in	33
chuphatin	2
chuphattah	1
chuphatthei	1
chuphhat'in	1
chuphung	1
chupjia	1
chupoi	1
chusang	3
chusanga	8
chusangin	11
chusoh	2
chut	20
chut-uve	1
chuta	66
chutah	337
chutah-in	36
chutai	2
chutan	4
chute	7
chuteng	92
chutenga	1
chutengle	463
chutengleh	273
chutengtah	1
chuthei	2
chuti	465
chuti-an	1
chutia	156
chutiah	1
chutian	1
chutibol	1
chutichu	4
chutichun	3
chutidol	1
chutigoh	1
chutihen	7
chutiho	1
chutijeng	1
chutijeng-goh	1
chutile	74
chutileh	116
chutilou	3
chutilouva	4
chutima	31
chutiman	4
chutin	12
chutipi	1
chutiponte	1
chutitah	4
chuto	9
chutobang	92
chutobang-ma	1
chutobanga	37
chutobangho	1
chutobangin	1
chutobangma	46
chutobangman	2
chutoganga	1
chutoh	476
chutta	1
chuu	2
chuza	1
cilicia	8
claudia	1
claudius	2
claudius-in	1
clement	1
cleopas	1
clhanglhah	1
clopas	1
cnidus	1
col-ho'zeh	2
colho'zeh	1
colossae	3
comelius	8
comelius-in	2
conani	3
coni	3
conium	1
cor	6
coral	1
corinth	12
cos	1
cosam	2
cozbi	2
coze	1
crescens	1
crete	8
crispus	2
crystal	3
cu	2
cumi	1
cun	1
cur	2
cush	18
cush-in	1
cushan	1
cushan-rishathaim	3
cushi	3
cuth	1
cuthah	1
cyprus	13
cyrene	7
cyrus	30
da	109
daa	1
dab	3
dabeh	1
dach	1
dach-bal	2
dad	5
dadoh	1
dadoh-a	1
dadohna	1
dagon	3
dah	53
dah-a	1
dah-e	1
dah-in	5
dah-thih	1
dahdeng	1
dahdoh	2
dahel	1
dahen	1
dahkang	1
dahna	1
dahpi	1
dahsah	1
dai	7
daibang	5
daichatvai	1
daichavai	2
daichavaiya	1
daidep	2
dailhah	1
dailouva	15
dailouvin	2
daipamah	1
daithanga	1
daitwi	30
daitwiya	1
daitwiyin	4
daiya	1
daiyun	1
dajeng	1
dajie	1
dajong	2
dal	11
dalha	25
dalhaa	1
dalhaden	1
dalhah	34
dalhah-in	1
dalhahna	1
dalhahsa	2
dalhan	7
dalhang	1
dalhau	1
dalhauvin	8
dalmanutha	1
dalmatia	1
dalnau	1
dalphon	1
dalsoh-in	1
daltan	1
daltanna	1
dam	39
dama	4
damaris	1
damascus	62
damaseus	1
damdoh	7
damdoi	5
damdol	1
damhel	1
damheocha	1
damin	2
damjin	1
damkom	1
damlai	2
damlaiya	1
damle	2
damlou	11
damlouna	2
damlouva	1
dammo	7
dammon	1
dammona	4
dammopi	1
damna	24
dampeh	1
dampi	6
dampin	2
dampiu	1
damsa	5
damsah	15
damsah-in	1
damsah-un	1
damsahna	2
damsahpa	1
damsel	4
damsela	7
damselin	5
damsoh	1
damsungin	1
damsungsea	1
damta	1
damtai	3
damtan	1
damtauve	1
damtheina	7
damtheng	3
damun	12
damuna	5
damuvin	1
dan	614
dan-thu	2
dan-thua	1
dana	28
danbei	1
danbu	1
dandih	1
dang	468
dang-ho	1
danga	29
dangah	2
dangajong	1
dangchah	18
dangchah-in	4
dangchahta	1
dangdang	2
dangho	19
danghoa	1
danghon	1
dangin	14
dangjong	1
dangjouse	2
dangka	314
dangkaa	7
dangkan	4
dangkhat	1
dangle	1
dangman	1
dangpa	1
dangse	2
dangsoh	1
dangte	1
dangvot	1
danho	3
daniel	103
danim	1
danin	16
danje	3
danjong	1
danjouse	3
danka	3
dankhat	1
danle	1
danlen	1
dannah	1
danpha	1
dantauve	1
dantbu	1
danthem	1
dantheng	5
danthu	402
danthua	61
danthubu	1
danthubua	1
danthuho	1
danthum	5
danthun	9
danthupeh	5
danthuu	1
danto	1
danu	11
danuva	1
dap	10
dapjen	2
dapna	1
dapnaa	1
dara	1
darda	1
daric	6
darium	1
darius	26
darkon	2
dat	8
data	1
datan	14
datauve	1
datauvin	3
dathan	9
dathu	1
datkhen	6
datkhenje	3
datkhenna	3
datle	1
datmo	29
dau	16
dauhite	1
dauva	38
dauvin	78
david	1396
david'in	1
de	2
de-lhah	1
dea	1
deb	1
debi	1
debir	17
deborah	15
decai	1
decapolis	3
dedan	11
dedap	1
deh	296
deh-in	3
deh-u	1
deh-un	1
dehat	4
dehatna-in	1
dehho	2
dehlha	1
dehna	1
dehpanga	1
dehpoi	2
dehpon	1
dehsa	1
dehsam	2
dehset	6
dei	53
deicha	4
deichan	1
deichat	17
deichatna	1
deicheh	1
deichom	7
deichoma	11
deichomin	1
deiho	3
deihon	1
deije	1
deijo	2
deilam	16
deilama	1
deile	2
deilhen	5
deilou	12
deiloupa	3
deiloute	1
deilouvin	1
deimo	5
deimoa	4
deimon	1
deimona	1
deina	3
deinaa	1
deipa	3
deipen	1
deitah	18
deitahte	5
deite	1
deiya	22
deiyah	2
deiyin	8
deiyu	1
deiyun	1
dek	2
deker	1
dekot	2
del	106
dela	7
delai	3
delai'ah	2
delcha	1
delchen	6
delchenin	1
delchol	3
deldoh	4
deldoh-u	1
dele	1
delilah	17
delilah-in	2
delin	6
deljam	1
deljeng	1
deljing	1
delkhum	11
delkhuma	1
delkhumin	1
delkhumjengin	1
delkhumna	2
delkhumsa	1
delkop	15
delle	1
delmang	7
delmanga	2
delmangin	1
delmangna	1
delmangpa	1
delnem	1
delpa	1
delpeh-in	2
delpeh-u	1
delpha	1
delphan	1
deltai	1
deltou	1
deltouvun	1
delun	1
deluvin	2
delvuh	1
delvuhsah	1
dem	20
dema	3
demas	2
demas-in	1
demdum	1
deme	1
demetrius	4
demin	10
demji	1
demna	6
demsa	2
demsan	1
demun	1
demuva	1
den	247
dena	8
denaria	1
denarion	1
denarius	1
dending	1
deng	10
denga	2
dengho	1
dengin	7
dengpa	8
dengpan	3
dengtan	1
denguvin	2
denin	26
denio	2
denjat	2
denjengin	1
denji	1
denna	4
densa	1
densah	2
dense	1
densoh	1
denta	1
dentai	9
dentan	7
dentauve	1
dentauvin	1
denu	3
denuvin	2
deojah	5
deojal	1
deoje	2
dep	3
derbe	4
description	1
desh	2
desh-bar	1
det	83
detkheh	1
detlou	1
detna	10
detnauva	1
detpa	1
detpen	2
detsah	2
dettah	32
dettah-a	1
dettah-in	13
detthei	1
detvah	2
deu	7
deuel	4
deujah	27
deuje	9
deujejun	1
deut	22
deuva	2
deuvin	1
di	10
di-el	5
dia	808
diabol	35
diamond	1
diana	5
diba	1
dibla	1
dibon	10
dibon-gad	1
dibongad	1
dibri	1
did	1
diduma	3
dih	110
dih-a	1
dih-e	1
dih-in	5
dihgu	1
dihho	1
dihje	4
dihjo	3
dihjon	1
dihjou	1
dihlou	16
dihlouna	1
dihlouva	2
dihman	2
dihna	47
dihnam	1
dihnan	1
dihnau	2
dihsah	1
dihtah	39
dihtah-in	3
diklah	2
dil	26
dil'a	2
dildot	1
dillam	1
dillen	13
dillena	2
dilsu	5
dilsua	3
dim	124
dim-set	1
dim-soh	1
dima	3
dimdem	1
dimhel	1
dimin	5
dimjah	1
dimjing	1
dimlet	1
dimnah	1
dimo	1
dimpeh	1
dimset	151
dimset-ah	1
dimsetle	1
dimsetna	5
dimsetpa	3
dimsette	2
dimsoh	6
dimtan	2
dimthum	1
dimtul	1
dimui	1
dimun	7
dimvei	1
din	1335
din-gin	1
dinah	10
dinden	1
dindet	1
dindetna	1
dindoh	7
dindohna	1
ding	14897
ding-	1
ding-doh	1
ding-gimnamtui	1
ding-ham	1
ding-in	1
ding-un	1
ding-uva	2
dinga	3640
dinga-jingkah	1
dingabou	3
dingahi	3
dingan	2
dingba	4
dingbou	11
dingchun	1
dingcjong	1
dingden	2
dingdet	6
dingdoh	13
dingdoh-e	1
dingdoh-in	5
dingdol	32
dingdola	4
dingdolu	2
dinge	7
dingem	2
dingha	2
dingham	16
dinghiya	3
dingho	11
dinghon	1
dinghu	1
dingih	1
dingin	1598
dingje	8
dingjeh	1
dingjeng	1
dingjenga	1
dingjeu	1
dingji	1
dingjie	1
dingjing	3
dingjinga	1
dingjoh	12
dingjoh-a	4
dingjoh-in	1
dingjong	10
dingjou	3
dingjouse	1
dingjouseu	4
dingkon	6
dingkona	1
dingla	10
dinglai	2
dingle	97
dingleh	13
dinglou	1
dingm	1
dingma	4
dingnu	21
dingnun	1
dingo	2
dingpa	46
dingpan	6
dingpau	2
dingpen	1
dingpena	1
dingpi	1
dingsa	5
dingseh	1
dingtah	1
dingtan	1
dingte	1
dingthem	1
dingthu	1
dingu	1361
dingu-ahitai	1
dinguham	4
dingujoh-in	1
dingule	6
dinguleh	1
dingun	142
dinguva	193
dinguve	3
dinguvin	73
dinhabah	1
dinjong	2
dinjou	1
dinkang	1
dinla	1
dinleng	1
dinlhuh	1
dinmun	3
dinna	4
dinpet	1
dinpi	1
dinsah	3
dinuva	1
dionysius	1
diotrephes	2
dip	29
dipdamna	10
dipdamnabei	2
dipdamnabeiyin	1
dipdampi	1
diphath	1
dipset	2
dishan	5
dishon	7
dit	1
ditdoh	1
diu	2288
diuahi	1
diug	1
diule	1
diuva	100
diuvin	167
diuvun	1
