Vocabulary	Count
thahatdoh	1
danlen	1
tiphah-in	1
atutai	1
miphah-in	1
anasun	1
lhan-mol	1
jothamin	1
chujou-in	1
achonjoi	1
akisemthun	1
adoihouvu	1
namle	1
galhingin	1
athapeh-uvin	1
athaho	1
gal-hangin	1
soltauvin	1
kitumsave	1
lemoth	1
jehizki	1
hadlai	1
pehding	1
lungsaa	1
kitumsa	1
vevua	1
asepeh	1
phaitol	1
gamget	1
gimzo	1
aneisoh-u	1
mangmaiyin	1
akitahmo	1
analelsa	1
hatji	1
eikithopina	1
suthenguvin	1
anachonun	1
angatsoh	1
akhah-uvin	1
aphisat	1
achonjeh-u	1
ichateu	1
ijiteu	1
akaitauvin	1
nalhendohsau	1
amasai	1
gimsel	1
alason	1
intheh	1
ahinphauve	1
gimtauve	1
mantheiyin	1
akikoisoh	1
ahinkaiyuvin	1
athekit	1
athisanse	1
atheuvin	1
kelchalse	1
athemgaotea	1
asemho	1
asapantauve	1
gingtan	1
abohuvin	1
thensonasa	1
kah-uva	1
kithopiu	1
anahu	1
akousah	1
vetdol	1
amilaltea	1
chondauvin	1
kaimangte	1
pathenpa	1
bepseuvui	1
hisahna	1
ahomtan	1
apaidoh-un	1
aladoh-uvin	1
akisanson	1
atheuve	1
aholpouva	1
sungman	1
thengbe	1
akikhomdoh	1
avogoiyun	1
akallhu	1
akintoh	1
akipehna	1
athilpeh-u	1
jengjung	1
ahinpeuve	1
asepan	1
asejou	1
athangvah-uvin	1
kisesangthudol	1
akithopinau	1
kakholdoh-u	1
asembeuve	1
gen-ngaitah-in	1
kikatdohsa	1
ismachi	1
josoh	1
asinguvin	1
hangsanin	1
agenphai	1
agenson	1
agendet	1
mahonga	1
leitola	1
asatjoh	1
gasatpa	1
ki-umchah	1
konleu	1
adoiphung	1
kabolnau	1
ati-ho-uvin	1
maijum	1
thet-in	1
veisen	1
ahinpei	1
neosah	1
analamto	1
kih-in	1
asuhlop	1
ngansen	1
jaholnan	1
paka	1
agouvamtai	1
amange	1
thih-koiyin	1
aponung	1
agetbe	1
ahin-get	1
agensange	1
atundohna	1
keinai	1
akallhusoh	1
aguu	1
ngimtai	1
avobongin	1
dathu	1
azali	1
adondohsau	1
insaa	1
kaldohsa	1
apeson	1
kheldohna	1
chohnan	1
mangthem	1
anakipesa	1
akhotheng	1
alekhabujol	1
neigadoh	1
kipansahji	1
hasrah	1
tokhath	1
themgaonun	1
naki-ngaitom	1
kasangtai	1
aneovin	1
kitepnaa	1
ahousah-in	1
kalchuhkut	1
khoujengin	1
naputle	1
kigotoh	1
kigolsoh	1
gonpeh-uvin	1
bel-bilneiyin	1
agonthau	1
akigotoh	1
anakibol	1
josl	1
agontohsoh	1
aseisah-e	1
ineiya	1
josi-ah	1
adalhapon	1
aneitapon	1
akibolpin	1
neitol	1
akachamin	1
aka-nauva	1
ka-lan	1
oijiuvin	1
aka-nau	1
akisemdoh-un	1
ka-laa	1
ahaisah-in	1
akhelpeh	1
ahisah-e	1
thih-khaovin	1
akikaimang	1
kamsungsoh	1
aseisah-in	1
akaiyu	1
tehsesa	1
achomsoh	1
avo-lhu	1
agamsungin	1
kiseidohsa	1
akimolso	1
sut-thon	1
kasahdohna	1
athuphondoh	1
eingansei	1
hotobang	1
akhopemna	1
akitho	1
kongma	1
-zar	1
nehemi	1
re-elai	1
mor	1
decai	1
bitshan	1
mispar	1
hathmo	1
cai	1
jorah	1
gibbar	1
neto	1
iathar	1
magbish	1
giet	1
talman	1
hatita	1
hasu	1
tabba	1
hag	1
hagab	1
shamlai	1
gahar	1
re-ai	1
gazam	1
nephi	1
bakkuk	1
haku	1
bazluth	1
mehi	1
hersha	1
nezi	1
hati	1
hasso	1
phereth	1
peru	1
chereth-hezzeba	1
kihetoh	1
hih-u	1
tel-me	1
tel-har	1
addan	1
habai	1
akiladoh	1
kelkotngah	1
akilompel	1
khompihon	1
amujat	1
ahintolna	1
jeshuan	1
akipatnau	1
a-inkoteu	1
kichoisoh	1
kisedoh-ah	1
kisetdoh	1
akapjah	1
aosot	1
kijasoh	1
sohchannaa	1
kik	1
sakhom	1
naute	1
kasahnau	1
kachangseh-uva	1
kasah-uleh	1
su-lha	1
bishlam	1
artaxerx	1
osnap	1
par	1
anaseu	1
hetan	1
asaphauvin	1
in-mun	1
kigensoh	1
ahindon	1
kidongjong	1
an-nat	1
kahijeh-uvin	1
kahipouvin	1
hetsah-u	1
kipandoh	1
anaum-ah	1
kijousoh	1
kilahman	1
anapeuve	1
atangdel	1
aseilhonin	1
ago-lhon	1
akithopiuve	1
gam-vaipoa	1
athubol	1
avaihoma	1
adonguve	1
agolteuvin	1
darium	1
hetei	1
hapanjal	1
kaseiyuve	1
kadeiyun	1
kadongun	1
kagouve	1
keihohi	1
gakoi	1
gasa	1
kholsah	1
teng-leh	1
ecbat	1
khopipen	1
ainsan	1
koilutsoh	1
amunlui	1
ki-nomsot	1
apanlouva	1
khamin	1
kithah-sah	1
akisajou	1
dangjong	1
thanomsoh	1
angimsoh	1
mihou	1
kikangsea	1
sahnaa	1
seraiah	1
them-ah	1
kahinseiye	1
atodohu	1
iloa	1
nasah-uvam	1
nakipe-ah	1
hinkhumpeh	1
aumjehin	1
akisimthai	1
jeshai	1
josiphi	1
hak	1
kapansauve	1
gelmi	1
kasomin	1
eihongdoh	1
insahna	1
katetoh	1
koiphauvin	1
einachan	1
no-adi	1
abonchanin	1
akisimtoh-in	1
agihjat	1
hijal	1
jeb	1
us	1
halsoh	1
milah	1
kabot	1
kalujanga	1
kabotdoh-in	1
kakhamul	1
kabotdoh	1
hinvet	1
kaluvum	1
asangjo	1
kathepmo	1
eikipedohsau	1
ikitouva	1
ikihen	1
eichom	1
eikilhau	1
ahasal	1
lipna	1
kakitildoh	1
hontup	1
kasumilsoh	1
hatjouvun	1
nah-u	1
kakijonto	1
neikoipeh	1
macha	1
jatdanga	1
kineiho	1
katahsanu	1
kasukeh	1
hotobangpi	1
tajongleh	1
dadohna	1
pinauve	1
alupnaa	1
khovahin	1
akikoutai	1
kimdep	1
athudan	1
phonguvin	1
nachenpiuva	1
jahzei	1
shab	1
bethai	1
asimu	1
asimchai	1
seuvun	1
kimatdoh	1
shi	1
me-i	1
kelai	1
hr	1
keli	1
petha-hi	1
akimandoh-in	1
akimandoh-uve	1
rami	1
izzi	1
azi	1
adna	1
chelal	1
e-on	1
tattah	1
emai	1
ma-ada	1
bedei	1
vani	1
machnad	1
ebai	1
shashai	1
zebi	1
jaddai	1
akichenpiuvin	1
adasoh	1
kadonge	1
soh-channa	1
hinhasah	1
beihel'in	1
na-pehsa	1
tapou-ve	1
na-peh	1
'nang	1
nanit'uva	1
namolsouva	1
lhunsoh	1
hlehe	1
kadomin	1
kagape-tai	1
hel'e	1
nanapon	1
nalung-thima	1
nguida	1
eiti'	1
neisol'in	1
gasapha	1
eihen-oh	1
golvaiya	1
paljola	1
in-a	1
ban-thahat	1
lhaimopi	1
eibolsah	1
akilu	1
neiseh	1
ganchaa	1
ahibep'e	1
kapotdoh-in	1
kajuipeh-in	1
eh-bohna	1
akakholtoh	1
chepaina	1
thudolleh	1
saphau	1
ajeuvin	1
athum'uvin	1
eidai	1
chavaiyun	1
motah-in	1
nabol'u	1
natoh-u	1
eikhantousah	1
kakipat'uva	1
hongkot	1
asemjou	1
atophei	1
hassena'ah	1
'uvin	1
ajam'uvin	1
ba'ana	1
kit'	1
besodei'ah	1
meronoth	1
melati'ah	1
harhai'ah	1
phatauve	1
rephai'ah	1
haru'maph	1
aphutdoh-uvin	1
asempeh-un	1
eh-boh	1
beth-hac'che'rem	1
ehbohna	1
aton	1
colho'zeh	1
athahsemin	1
aphut'in	1
ajamdoh-e	1
jotsuhna	1
agensuh	1
azbuk	1
beth-zur	1
rehumin	1
gamkeh	1
bav'vai	1
asemphatna	1
inningkoi	1
in-ningkoiya	1
zab'bai	1
uzai	1
palal	1
huikhaiya	1
kigaltsai	1
into	1
zalaph	1
in-ngahho	1
inninga	1
in-ning	1
akihon'u	1
kasemphat'u	1
aphamon	1
atilsetai	1
kivochimsa	1
gakal	1
kiseho	1
chonchim	1
eikibol'uva	1
lechuhsah	1
gamte	1
athepmo	1
insapha	1
kagen'uvin	1
kagentou	1
kaphatauve	1
ash'dod	1
ajalsa	1
kapansah-uvin	1
khenjolsa	1
iget	1
mateuvin	1
ilen	1
ithagam	1
hepouvin	1
kon'uva	1
lendom	1
kagoltoh	1
kapesoh	1
na-insungu	1
sat-uvin	1
katiltai	1
kahetdoh-u	1
adingjing	1
aki-ngan	1
mut'a	1
inatoh-u	1
hel'uve	1
najahna	1
pen'uva	1
katonguvin	1
jan-geh	1
ei-ngah	1
lhapouve	1
thilbatna	1
milhamse	1
aphun'uvin	1
an-neh	1
kaloumun	1
pum'uvin	1
kellaiyin	1
lahmanin	1
kaloumun'uva	1
mun'uva	1
kalauve	1
apasala	1
kajoh-uva	1
thangpeh	1
alhaset'uva	1
ijochan'uva	1
kijohdohsa	1
otdoh	1
kapeuve	1
a-olive	1
thaotwiya	1
ngehkit	1
tauving	1
kaponchol	1
kathingin	1
akeohel'in	1
akitepnau	1
eikilhen	1
kanepouve	1
kalval'uvin	1
alhachauva	1
kilalsah	1
kalampoi	1
eikigonpeh	1
set'in	1
kipohsahsa	1
kaboljeh	1
gehshem	1
kagenin	1
avangkom	1
kasol'in	1
kahungsuh	1
kagati	1
ahinsol'in	1
hondohsa	1
choisah-e	1
geshemin	1
nadeiye	1
'judahte	1
natisah	1
eigot'uva	1
agel'u	1
hinpai	1
umtante	1
mehet'abel	1
kijahda	1
kikhomu	1
kavalut'a	1
kakihuhhing	1
kachon'a	1
kachonsetlo	1
houthang	1
thalah-u	1
eigo	1
no'adi'ah	1
elul	1
joutan	1
agetnan	1
alut'e	1
kakimvel'uva	1
kajouva	1
ahetdoh-u	1
alhutjiuvin	1
akiget	1
kitahjo	1
gingjo	1
hondohsan	1
sanpet	1
lhangkai	1
phatma	1
dinpet	1
nakhauva	1
akijal'in	1
sutdoh	1
anatolmang	1
kijot'u	1
raami'ah	1
naham'ani	1
bilshan	1
mis'pereth	1
nehum	1
na'anah	1
kilhon'uvin	1
jo'ab	1
zac'cai	1
be'bai	1
adoni'kam	1
neto'phah	1
beth-az'maveth	1
kir'iath-je'arim	1
chephi'rah	1
be-er'oth	1
chuja	1
sena'ah	1
pashur	1
kadmielle	1
ho'devah	1
hati'ta	1
sho'bai	1
hasu'pha	1
tabba'oth	1
si'a	1
leba'na	1
hag'aba	1
shalmai	1
ga-har	1
re-ai'ah	1
gazzam	1
meu'nim	1
nephush'esim	1
bakbuk	1
haku'pha	1
bazlith	1
mehi'da	1
harsha	1
sis'era	1
nezi'ah	1
hati'pha	1
so'tai	1
so'phereth	1
peri'da	1
ja'ala	1
po'chereth-hazzeba'im	1
hose	1
pangse	1
tel'me'lah	1
tel-har'sha	1
addon	1
akailhah	1
hobai'ah	1
hinaa	1
akikaidoh	1
gamvaipopan	1
kilompel'in	1
chuphhat'in	1
houbungpumpi	1
jingkaha	1
hetdin	1
asunguvin	1
angaisoh	1
mattithi'ah	1
mish'a-el	1
hashbad'danah	1
lekahbu	1
apahchai	1
adonbut'uvin	1
chulam	1
abohcheh-uvin	1
pet'uvin	1
palai'ah	1
chen'uvin	1
thengsel'in	1
ahil'uvin	1
nahemi'ah	1
lenghem	1
don'uvin	1
duva	1
thip'uvin	1
danthuho	1
chengseleh	1
kikhom'uvin	1
seijah	1
mole	1
gam-olive	1
baho	1
theiminvom	1
lut'uvin	1
hiijeh	1
aksei	1
ain-chung	1
chehle	1
alhonglai	1
hichelha	1
akisil'uvin	1
akinu'uvin	1
athemo	1
machung	1
cheni'ni	1
asam'uvin	1
hashabnei'ah	1
twikhanlen	1
baboh	1
anakhelpeh	1
kapteu	1
namupeh-in	1
naboldoh-in	1
thanlo	1
nakehso	1
nahinseiyin	1
achena-na	1
akilheng	1
nagaidam	1
kigosajing	1
cham'uva	1
ggeiyuvin	1
tiatomna	1
aneijing	1
namihepi	1
akimuthei	1
na-manna	1
asepon	1
khut'uva	1
teujong	1
ahshi	1
nalut'uva	1
nachenphah	1
naseisah	1
alut'uva	1
achenphah	1
chle	1
kigeihom	1
hijehchu	1
set'uvin	1
anaum'uvin	1
achon'un	1
theiuvin	1
jamsan	1
aboldoh-uvin	1
na-ngaitai	1
nmihepina	1
kicholduna	1
amuthih	1
thi-u	1
chtengle	1
napedoh-in	1
jonh	1
achungva	1
kit'uve	1
nahena	1
ngaijin	1
naphohsal	1
kikal	1
achon'uvin	1
anit'a	1
letsah-in	1
kumsot	1
naphosah	1
aneipove	1
mihouhochu	1
nasubei	1
lamilalteu	1
kathemputeu	1
kathemgaoteu	1
kachon'uve	1
kamilal	1
nagihna	1
namigihsalna	1
eman	1
naloipeh-in	1
aneidiuva	1
kaganchateu	1
kasundoh	1
hiule	1
kathempuhou	1
amahor-u	1
amahor	1
zedeki'ah	1
ma-azi'ah	1
bil'gai	1
azani'ah	1
akinkoteu	1
pelai'ah	1
jaccur	1
beni'nu	1
hichen	1
pa'hatah-mo'ab	1
adoni'jah	1
ne'bai	1
mag'piash	1
jaddu-a	1
pelati'ah	1
pi'lha	1
shobek	1
hashab'nah	1
ahi'ah	1
ba'anah	1
ajopuvin	1
mamilal	1
ajuiun	1
chondon	1
nehthei	1
cholngahh	1
nithengni	1
kakigah	1
jeha	1
kasan'uvin	1
kitol'a	1
kagouvin	1
losohu	1
kabongu	1
kakelngoiyu	1
kanleh	1
kalhogao	1
kalousoh-u	1
hopsaom	1
akisanding	1
kibolson	1
asan'uvin	1
akhomuna	1
anapangho	1
chateu	1
naouva	1
akilosoh	1
athai'ah	1
mahal'alel	1
jeshai'ah	1
gabba'i	1
sal'lai	1
ahihonin	1
jo'el	1
hassen'u-ah	1
meshul'lim	1
amash'sai	1
azarel	1
haggedo'lim	1
zab'diel	1
jedu'thun	1
akithap	1
chengtauve	1
gishpa	1
avetup'a	1
lengpaa	1
kaht	1
meshaez'abel	1
kir'iath-ar'ba	1
gidon	1
jekab'zeel	1
mo'ladah	1
beth-pelet	1
ha'zarshu'al	1
bel-beer-sheba	1
meconah	1
khole	1
en-rim'mon	1
aze'kah	1
giba	1
pang'uvin	1
michemash	1
achenun	1
ai'ja	1
git'taim	1
zebo'im	1
nebal'lat	1
mikhut	1
she-al'tiel	1
mauuch	1
she-cani'ah	1
gin'nethoi	1
ma-adi'ah	1
serebi'ah	1
unno	1
phungupa	1
merai'ah	1
jeho-ha'nan	1
malluchi	1
hel'kai	1
zichri'ahim	1
insungle	1
moadia'ah	1
pil'tai	1
jehon'athan	1
matte'nai	1
shal'lai	1
kal'lai	1
hashabi'	1
joi'adad	1
akisundoh	1
akilhauve	1
jo'jadak	1
danthuu	1
palkithensoa	1
hinpuilut'a	1
netoph'ath	1
beth-gilgal	1
az'maveth	1
dohsau	1
akisuthenuvin	1
akijot'uvin	1
eh-kelkot	1
hosai'ah	1
zacur	1
mil'alai	1
gil'alai	1
ma'ai	1
akichoiyui	1
jangpet'in	1
ajontouvun	1
ajuitou	1
ajon'uvin	1
kalhone	1
palningkoi	1
epihraim	1
kelngoihong	1
kakiloiyin	1
eli'akim	1
micai'ah	1
eli-o-e'nai	1
maasei'ah	1
elea'zar	1
jezrahi'ah	1
thanopsah	1
kigelpeh	1
chanding	1
dongkhoma	1
jong'uve	1
tamsea	1
baalam	1
anatalah	1
kipeji	1
thilkidong	1
kibolpet	1
umtapoi	1
eli'ashib'in	1
tobiah	1
dol'u	1
kanelkal'in	1
kakoukhom	1
ssoh	1
hopsomu	1
shelemi'ah	1
akin'u	1
achil'uve	1
aset'uva	1
hihenlang	1
etobang	1
agut	1
kapohsal	1
nikholeh	1
kanelkal	1
hitonbang	1
nabol'uva	1
nikhohi	1
akhahsoh	1
kahseia	1
kahil'e	1
kiveimiho	1
niveiham	1
dantauve	1
cholngahnin	1
athengsel'a	1
kahil'in	1
ahidungjuiyin	1
akichenu	1
ashdon	1
kakinan	1
kagaosap'in	1
ajangsamu	1
kabochaipeh-in	1
nakichensah	1
chanuteu	1
alungset'in	1
anachansah	1
nuneihon	1
chutipi	1
ibol'uva	1
ikichenpiuva	1
jehoi'ada	1
akichengin	1
atupan	1
ahasuerus	1
atoujin	1
anahol'in	1
milem	1
kimpet	1
kidat	1
akijop'in	1
akihenin	1
jelpol	1
twikohpi	1
akibat'in	1
akijempol'in	1
jutwi	1
ki-eng	1
amaleng	1
mehu'man	1
biztha	1
bigtha	1
abag'tha	1
zethar	1
carkas	1
asemanga	1
amel-hoidan	1
adatai	1
akitumlutlut	1
thaneiho	1
carshe'na	1
shethar	1
adma'tha	1
meres	1
marse'na	1
alal'a	1
alamkat	1
kisol'a	1
kiseisah	1
mit-in	1
lhungsoh-in	1
anoiseuva	1
'ahasu-e'rus	1
kinoisena	1
helhen	1
abol'	1
kihilguhna	1
hiche-na	1
hinkhom'u	1
kikhol'u	1
chingu	1
khel'a	1
atolmanga	1
pang-ah	1
hadas'sah	1
athuphon	1
akikhop'uva	1
apuilut'uvin	1
dinleng	1
aki-ngaitopeh	1
kilhauva	1
shaash'gaz	1
hiphat'in	1
hegaiyin	1
akichinin	1
vet'	1
tebeth	1
adeipenin	1
dingjeng	1
akhuhpeh-in	1
khel'in	1
mordecaiyin	1
bigthan	1
akalsah-in	1
kunjong	1
anahipene	1
nah-e	1
hamanjah	1
aseipeh-uva	1
penange	1
koilut	1
jouvinte	1
athot'uvin	1
athot'un	1
alhaiyuvin	1
munpipen	1
akap'in	1
kisil'a	1
angol'uvin	1
kap'uvin	1
ponjeng	1
kisil'in	1
loijeng	1
ki-pansah	1
mangjeh	1
ajap'a	1
ahipa	1
eikikou	1
na-um	1
lengmuna	1
pankhah	1
alhomin	1
bol'uving	1
agabolsoh	1
kotmai	1
langpan	1
jap'in	1
luvum	1
kachona	1
nahonpeh	1
amupa	1
thoujong	1
agol-ho	1
avel'in	1
akalsahna	1
aseidoh-in	1
nehkhom	1
thingvuma	1
adoikhan	1
bigthana	1
aseidohna	1
kipem	1
anakibolpeh	1
po-nungjoh-a	1
lutsah-uvin	1
pham	1
agele	1
acholpa	1
gakaisah-in	1
poncholle	1
ajep'a	1
kailea	1
'lengpan	1
naseise	1
asampeh-e	1
nadeh	1
loitah-in	1
galvoh	1
athona	1
eijoh	1
mangsau	1
eikijoh-uva	1
najoh-uva	1
hinlona	1
tujong	1
akihuh	1
agahjap'in	1
anathotsa	1
bol'in	1
homjal	1
na-namkhum	1
sivan	1
alhaitauve	1
khom'uva	1
akihuh-uva	1
msom	1
kijihdoh	1
amemlmateu	1
sadema	1
melmahon	1
apu'uva	1
aneijoh	1
hel'u	1
mor'dccai	1
minthang-ah	1
akije	1
amithau	1
par-shan-datha	1
dalphon	1
aspa'tha	1
pora'tha	1
ada'lia	1
arida'tha	1
parmash'ta	1
ar'isai	1
ar'idai	1
vaiza'tha	1
hammeda'th	1
athampouve	1
thumbe	1
kikhaisoh	1
keileu	1
lengan	1
apekit	1
athat'uve	1
gam'uvin	1
athanau	1
aman'uva	1
kilhana	1
athot'a	1
ahet'uva	1
sutia	1
tloi	1
banguleh	1
anagona	1
noigoiya	1
aputsah-uva	1
khauva	1
lhung-ah	1
suhdetna	1
apohsah-uve	1
pouya	1
lhingset'a	1
lekhaa	1
athot'e	1
asudet	1
kipehdohna	1
anadonji	1
alaldan	1
alal'in	1
ahol'in	1
agunchuna	1
nasapen	1
athoujin	1
agaosapsau	1
kagakop	1
na-umchah	1
khutia	1
naboh-in	1
agoujouse	1
adonkhom	1
akikaiyuvin	1
ahalvamsoh	1
lihsoh	1
amoso	1
kopton	1
umjinga	1
naboltah	1
alhadeh	1
thampeh-in	1
natsah	1
aongkom	1
akikhotna	1
akikhot	1
vutbollah	1
ikisana	1
lhungpi	1
geipet	1
akithekhum	1
atoupiuvin	1
oh-in	1
kijilna	1
janching	1
theihon	1
vahla	1
data	1
vadoh	1
kabeiden	1
pheichung	1
einasan	1
kachep	1
ngah-pa	1
thoh-pa	1
kipeah	1
migentheipa	1
kipe-ah	1
kaginpen	1
katijatna	1
kaumpon	1
khaitouvin	1
na-ngaida	1
nahildoh-in	1
sukhan	1
athoidel	1
kituho	1
abeijeh-in	1
taohel	1
aseigin	1
akilanpet	1
eiphan	1
katimul	1
akithousoh	1
athipdel	1
kahinjai	1
thengjou	1
chapon	1
nget-eh	1
kinoigoi	1
koutemin	1
kilongdet	1
amehgoi	1
hivang	1
seplhange	1
kidangla	1
alonlhah	1
adomsang	1
ahoidoh-e	1
asuhnoh	1
akimaile	1
kamhatna	1
sate	1
thahatte	1
asimbinge	1
asuhdih	1
mavoa	1
gupvei	1
navahdoh	1
nakicham	1
nagavet	1
aseipal	1
hivangleh	1
gihjon	1
eidot	1
athalgu	1
chopjenge	1
abutpi	1
tampet	1
podal	1
alji	1
aputsin	1
kakichoi	1
athinave	1
dinjou	1
aginlou	1
kasopiten	1
eiheiyun	1
abeisan	1
masepi	1
kichauve	1
i-khat	1
sumguh	1
chodoh-un	1
kachonkhel	1
neipho	1
nakijoh-uva	1
kakeova	1
eikithohsah	1
kajing	1
janla	1
kakipeh	1
patphei	1
achaljon	1
aphajoa	1
beiden	1
phadomin	1
mangse	1
neitijat	1
eichi	1
kakidah-e	1
neilimsah	1
nagelkhoh	1
dinga-jingkah	1
phatsim	1
neikoilou	1
melchih-a	1
aseidih	1
eoje	1
dinpi	1
namuloi	1
anamudoh-um	1
thelna	1
apahchaa	1
hamkeh	1
akisonna	1
aki-ngaiya	1
angaion	1
apumtuh	1
akithingje	1
hitilam	1
nanuisah	1
kisongdoh	1
alungthimla	1
adahjin	1
athipsah-e	1
kakihehpi	1
einoi	1
abese	1
hainom	1
eithabep	1
kikhohsahna	1
hinjeng	1
kakideipoi	1
atompeh	1
mulouvin	1
cha-ngel	1
eh-khul	1
neiphum	1
eithei	1
eijepna	1
neikinahpi	1
nahenan	1
neimeh	1
neisemsa	1
leivuima	1
kitungha	1
neitunhat	1
neitoma	1
tivang	1
nasuchampoi	1
kadahdoh	1
kakivet	1
dinkang	1
neichon	1
lhunjie	1
nahintollut	1
monmo	1
monmona	1
doupi	1
kikhanna	1
baijoa	1
naboljou	1
thuhjo	1
saojo	1
ngoiye	1
dadoh	1
vahjoa	1
nahuh-a	1
qmigiloute	1
alaichauva	1
paiym	1
ahetmo	1
tokha	1
achengui	1
kichoiho	1
nahetbe	1
kidohin	1
ganhingten	1
ahephalou	1
ninkho	1
negeiyin	1
atuile	1
ahingsot	1
asuhsetsa	1
ahinlhadoh	1
alhempa	1
angolsah	1
pontum	1
asuipeh	1
chingtah-a	1
ajinsah	1
awn	1
kanabengin	1
ahekhentai	1
kahideh	1
naphoh-u	1
hipen	1
kaseilona	1
heithemlea	1
nahinhol	1
nagalpal	1
kathsa	1
nakolsunga	1
na-angusunga	1
neihoh	1
koutan	1
kaneiyam	1
naselmanga	1
go-sa	1
neilosah	1
kakiheina	1
apin	1
agopsuh	1
dotda	1
ap-kai	1
goden	1
nemjie	1
dimvei	1
akangji	1
kithoukit	1
khanglou	1
neilhim	1
neitep	1
kouleh	1
kakalsot	1
sakhaova	1
nakhelpeh	1
akidouvin	1
lengthet	1
thut	1
kibahsah	1
hatlo	1
nakamin	1
ki-ngaden	1
nabolham	1
tahjo	1
geltah	1
imalouva	1
athengpoi	1
anaseisau	1
akinempon	1
akihetnai	1
dounajeng	1
aleugot	1
kinepda	1
kelhem	1
loujouse	1
kilahte	1
akiphinpi	1
eisulung	1
gimbep	1
neigotai	1
eibottel	1
kakidoupin	1
ka-ngeiphe	1
eibeh	1
eipedoh-in	1
eidoiyun	1
nalouvin	1
kajunbuh	1
akapsah	1
kathinkha	1
katel	1
eijan	1
mibolna	1
thange	1
kakihuina	1
kakikhuiyin	1
kamitgei	1
ki-ngahna	1
vetjeng	1
nakhapeh	1
naminthansah	1
mitdang	1
veuva	1
eiboldoh	1
lonjeh-in	1
atijasoh	1
kathilgon	1
yui	1
gol-ho	1
aseipaitan	1
neibahsah-u	1
kimalgoi	1
lenthang	1
kikamsunga	1
akhotaljuma	1
akidopeh-in	1
akikampeh	1
abeipaitan	1
aumpaiye	1
akimalgoi	1
asedimpeh	1
ajungjouse	1
akiphapoh	1
kidelmang	1
chennaa	1
heloupa	1
somveijen	1
athangkol	1
ei-oden	1
pumphat	1
koujengin	1
ahintum	1
ana-lhah	1
eisemdoh	1
kimsoh-in	1
kamdama	1
kakamsung-ui	1
kapenpi	1
ka-umtai	1
eikidah	1
akikamat	1
kapaiho	1
khahjoh	1
nalungnau	1
chimlou	1
thih-hema	1
amanna	1
louvoma	1
kiloivom	1
thildang	1
velouva	1
chutiah	1
ki-engkalna	1
kahetdol	1
kipanajong	1
adungin	1
noljeng	1
mukhasa	1
anungmu	1
dahel	1
immang	1
sesohintin	1
bongnoiya	1
amehgoiyin	1
akikoidoh	1
ahintu	1
a-oivaset	1
athinkha	1
vanghel	1
adetkou	1
haothei	1
ka-umda	1
athoiyin	1
akiphedeh	1
tehjong	1
atipon	1
abongpi	1
adalhapoi	1
akijotsah-uvin	1
alamun	1
akumsuhuve	1
kadeipouve	1
kaphatchompi	1
ahamphatnau	1
ahamsetnau	1
akholpeh-e	1
vemong	1
i-alona	1
naseiyun	1
naseipeh-u	1
migiloupa-chu	1
akihuhdoh-e	1
chal-eh	1
kitungdohsa	1
nasuhneo	1
akikamin	1
nalonvuh	1
nalenkhup	1
itisana	1
khehjenga	1
chabon	1
lamlui	1
jitauvin	1
a-inmun	1
twijin	1
ikidoupiteu	1
naki-ngaitoma	1
natolmanga	1
nadadoh	1
teitei	1
nangmanjong	1
asunem	1
kilel	1
valutje	1
hipou	1
kavalut	1
kanel	1
kahetchet	1
einel	1
kamuthei	1
kalsonna	1
ahejingin	1
seichetna	1
eikoitai	1
eithim	1
anitda	1
hejinga	1
atahsanten	1
adelmangun	1
atunsah	1
asonlhauvin	1
ngimpeh	1
ponbeiyin	1
hungjua	1
abeltauve	1
lhohin	1
vaichaten	1
thingdong	1
achillha	1
alaichat	1
akipeh-in	1
kouvui	1
achungsoh	1
pipan	1
avekeuvin	1
eimuponte	1
bongtauve	1
hinglou	1
asaosah	1
ahui	1
changjou	1
anelkal	1
van-gama	1
alensah-e	1
kisimjou	1
dihjou	1
chenpon	1
thengpoi	1
thanjang	1
aseitat	1
ngoisa	1
apohjal	1
abolkhumsah-in	1
akilhunsah-e	1
guipi	1
athilpaiye	1
themchabou	1
kinim	1
kalelou	1
bolkha	1
akineppi	1
pangten	1
athaa	1
meithaihon	1
kholdoh	1
lhuh-a	1
asetdoh	1
mompan	1
kaibep	1
lou-ngah	1
akisonbep	1
apokangin	1
ain-muna	1
khumjenge	1
kilaidohna	1
munthima	1
thimlet	1
akinungloi	1
akimachop	1
aleugotsa	1
mulaovin	1
akalkangin	1
amudoh-e	1
tanjin	1
avalhapoi	1
hoilaiba	1
kicho	1
dahkang	1
jemhoi	1
coral	1
songjong	1
manval	1
kitijong	1
akibahna	1
atihone	1
aholdohna	1
phetna	1
agillouva	1
anopna	1
chinjing	1
kaluvuma	1
eikivoppi	1
alhatle	1
ahilai	1
kavaikona	1
kakidole	1
eimutih	1
adingme	1
keijiuve	1
adanguva	1
jengme	1
asasoh	1
kapanpin	1
konsa	1
asajin	1
kachonin	1
kengbai	1
kapangme	1
kihahemsah	1
apechah	1
kasa-lhah	1
jungkhon	1
pansang	1
lhante	1
kachoijing	1
jinginte	1
kathumopna	1
angaiyuve	1
kame	1
kanuiyin	1
kamaivah	1
akapi	1
kasanga	1
dongjo	1
ahivangun	1
leitah	1
aket	1
phaipheng	1
akilouve	1
alumsahna	1
akikaldoh	1
ahoh-uve	1
gemun	1
